captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-08-25T13:54:20.297004+00:00,2026-08-25,Kyle Harrison,5.5,-158,+124,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Zac Thornton,4.5,+118,-150,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Tyler Glasnow,6.5,+128,-164,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Bryce Elder,4.5,+116,-148,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Jacob deGrom,6.5,-130,+102,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Anthony Kay,4.5,-115,-111,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Chris Bassitt,4.5,+132,-169,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Gavin Williams,8.5,+121,-155,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Walbert Urena,4.5,+128,-164,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Brandon Pfaadt,4.5,+107,-136,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Clay Holmes,3.5,+102,-130,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Taj Bradley,5.5,-118,-108,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Gage Jump,4.5,-158,+124,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Paul Skenes,6.5,+124,-158,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Michael King,5.5,+119,-152,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Aaron Nola,5.5,-131,+103,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,George Kirby,4.5,-137,+108,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Brady Singer,4.5,+113,-144,live
2026-08-25T13:54:20.297004+00:00,2026-08-25,Adrian Houser,3.5,-122,-104,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Jackson Jobe,3.5,-103,-124,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Payton Tolle,6.5,+103,-131,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Tyler Phillips,3.5,-135,+106,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Andrew Alvarez,4.5,-142,+111,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Will Warren,5.5,+129,-165,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Ethan Pecko,4.5,+107,-136,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Max Scherzer,3.5,-159,+124,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Seth Lugo,3.5,-135,+105,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Kyle Harrison,5.5,-119,-107,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Zac Thornton,3.5,-159,+124,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Tyler Glasnow,6.5,+114,-146,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Bryce Elder,3.5,-150,+118,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Jacob deGrom,6.5,-112,-114,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Anthony Kay,4.5,-128,+101,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Matthew Liberatore,5.5,-113,-113,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Chris Bassitt,3.5,-138,+109,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Gavin Williams,8.5,+108,-138,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Walbert Urena,4.5,+123,-158,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Brandon Pfaadt,4.5,+116,-148,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Clay Holmes,3.5,+110,-141,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Taj Bradley,5.5,-108,-118,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Gage Jump,5.5,+117,-150,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Paul Skenes,6.5,+127,-163,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Michael King,5.5,-106,-120,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Aaron Nola,5.5,-132,+104,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,George Kirby,4.5,-115,-111,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Brady Singer,4.5,+105,-133,live
2026-08-25T20:46:39.754597+00:00,2026-08-25,Adrian Houser,3.5,-157,+123,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Jackson Jobe,3.5,-103,-124,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Payton Tolle,6.5,+103,-131,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Tyler Phillips,3.5,-135,+106,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Andrew Alvarez,4.5,-142,+111,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Will Warren,4.5,-156,+122,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Ethan Pecko,4.5,+103,-131,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Max Scherzer,3.5,-143,+112,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Seth Lugo,3.5,-133,+105,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Kyle Harrison,5.5,-116,-110,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Zac Thornton,3.5,-136,+107,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Tyler Glasnow,6.5,+114,-146,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Bryce Elder,3.5,-138,+108,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Jacob deGrom,6.5,-129,+101,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Anthony Kay,4.5,-133,+104,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Matthew Liberatore,5.5,-111,-114,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Chris Bassitt,3.5,-138,+109,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Gavin Williams,8.5,+108,-138,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Walbert Urena,4.5,+123,-158,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Brandon Pfaadt,4.5,+120,-153,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Clay Holmes,3.5,+110,-141,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Taj Bradley,5.5,-108,-118,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Gage Jump,5.5,+117,-150,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Paul Skenes,6.5,+122,-155,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Michael King,5.5,-106,-120,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Aaron Nola,5.5,-132,+104,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,George Kirby,4.5,-124,-103,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Brady Singer,4.5,+105,-133,live
2026-08-25T21:32:49.220165+00:00,2026-08-25,Adrian Houser,3.5,-157,+123,live
