captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-09-04T20:45:58.989592+00:00,2026-09-04,Nolan McLean,6.5,+121,-154,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Matt Wilkinson,3.5,-121,-106,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Foster Griffin,5.5,+103,-132,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Zebby Matthews,4.5,-113,-113,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Erick Fedde,3.5,+134,-172,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Nick Martinez,3.5,+100,-128,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Jameson Taillon,2.5,-133,+104,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Daniel Lynch,2.5,+113,-145,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Merrill Kelly,4.5,+110,-140,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Cristian Javier,3.5,-166,+130,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Ryan Feltner,3.5,-146,+115,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Andre Pallante,2.5,-167,+131,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Walker Buehler,4.5,+111,-142,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Max Fried,3.5,-162,+126,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Blake Snell,7.5,-143,+112,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Jackson Kent,3.5,-105,-121,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Logan Gilbert,6.5,-124,-103,live
2026-09-04T20:45:58.989592+00:00,2026-09-04,Kade Morris,2.5,-106,-120,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Shane Drohan,5.5,-101,-126,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Rhett Lowder,3.5,-148,+116,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Chris Sale,6.5,-123,-104,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Cristopher Sanchez,6.5,-102,-125,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Jared Jones,5.5,-160,+125,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Ryan Johnson (LAA),3.5,-131,+103,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Ranger Suarez,5.5,-109,-117,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Shane Baz,4.5,-154,+121,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Shota Imanaga,5.5,+115,-146,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Janson Junk,3.5,+119,-152,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Nolan McLean,6.5,+121,-154,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Matt Wilkinson,3.5,-121,-106,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Foster Griffin,5.5,+103,-132,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Zebby Matthews,4.5,-119,-108,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Erick Fedde,3.5,+134,-172,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Nick Martinez,3.5,+105,-134,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Jameson Taillon,2.5,-133,+104,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Daniel Lynch,2.5,+113,-145,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Merrill Kelly,4.5,+101,-129,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Cristian Javier,4.5,+121,-154,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Ryan Feltner,3.5,-146,+115,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Andre Pallante,2.5,-167,+131,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Walker Buehler,4.5,+111,-142,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Max Fried,3.5,-162,+126,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Blake Snell,7.5,-143,+112,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Jackson Kent,3.5,-105,-121,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Logan Gilbert,6.5,-124,-103,live
2026-09-04T20:57:44.906275+00:00,2026-09-04,Kade Morris,2.5,-106,-120,live
