date,game_pk,pitcher_id,pitcher_name,pitcher_team,is_home,opponent_team,line,over_odds,under_odds,lineup_source,expected_bf,expected_k,p_over_raw,p_over_calibrated,blended_prob_over,fair_over,best_side,edge_best,threshold,strength,units_risked,actual_bf,actual_k,over_hit,bf_error,k_error,reconstructed,logged_at
2026-08-20,824802,543037,Gerrit Cole,NYY,0,BAL,6.5,-115,-111,confirmed,23.64,6.72,0.5071,0.5071,0.5056,0.5042,OVER,0.0015,0.081,NO_PLAY,0.0,23,8,1,-0.64,1.28,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824589,656550,Grant Holmes,ATL,0,CWS,4.5,+117,-150,projected,21.28,4.51,0.4701,0.4701,0.4523,0.4344,OVER,0.0179,0.1308,NO_PLAY,0.0,22,3,0,0.72,-1.51,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824153,680570,Grayson Rodriguez,LAA,0,HOU,4.5,-128,+100,confirmed,21.2,4.13,0.3957,0.3957,0.4623,0.5289,UNDER,0.0666,0.0814,NO_PLAY,0.0,27,6,1,5.8,1.87,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,822934,693855,Ian Seymour,TB,1,TOR,5.5,-114,-112,projected,20.29,4.9,0.3654,0.3654,0.4337,0.5021,UNDER,0.0683,0.131,NO_PLAY,0.0,22,8,1,1.71,3.1,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,822861,594798,Jacob deGrom,TEX,1,WSH,5.5,-127,+100,confirmed,22.39,6.26,0.5958,0.5958,0.5619,0.5281,OVER,0.0339,0.0795,NO_PLAY,0.0,20,10,1,-2.39,3.74,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824802,680694,Kyle Bradish,BAL,1,NYY,5.5,-146,+114,confirmed,23.3,5.64,0.4954,0.4954,0.5274,0.5595,UNDER,0.0321,0.0808,NO_PLAY,0.0,25,5,0,1.7,-0.64,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824395,694738,Landen Roupp,SF,0,CLE,4.5,+108,-138,projected,22.96,5.15,0.5859,0.5859,0.5196,0.4533,OVER,0.0663,0.1306,NO_PLAY,0.0,26,2,0,3.04,-3.15,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824474,700241,Michael McGreevy,STL,0,CIN,4.5,-104,-122,projected,22.17,4.59,0.4844,0.4844,0.4828,0.4812,OVER,0.0016,0.1294,NO_PLAY,0.0,20,4,0,-2.17,-0.59,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824153,663567,Peter Lambert,HOU,1,LAA,5.5,-110,-115,confirmed,23.53,5.54,0.4789,0.4789,0.4869,0.4948,UNDER,0.0079,0.0787,NO_PLAY,0.0,23,3,0,-0.53,-2.54,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,824074,677976,Randy Dobnak,KC,1,ATH,3.5,+115,-147,projected,21.86,3.69,0.505,0.505,0.4718,0.4387,OVER,0.0331,0.1303,NO_PLAY,0.0,20,4,1,-1.86,0.31,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,823747,688107,Robert Gasser,MIL,1,SEA,5.5,+114,-145,projected,22.47,5.04,0.3916,0.3916,0.4164,0.4412,UNDER,0.0248,0.1291,NO_PLAY,0.0,19,4,0,-3.47,-1.04,0,2026-08-22T07:34:54.877200+00:00
2026-08-20,822934,669456,Shane Bieber,TOR,0,TB,3.5,-156,+122,projected,21.65,3.32,0.4232,0.4232,0.4991,0.575,UNDER,0.0759,0.1298,NO_PLAY,0.0,25,7,1,3.35,3.68,0,2026-08-22T07:34:54.877200+00:00
