date,game_pk,umpire_id,umpire_name
2026-07-03,823933,503586,Tripp Gibson
2026-07-03,824013,644760,Adam Beck
2026-07-03,824173,427164,Andy Fletcher
2026-07-03,824336,427292,Ron Kulpa
2026-07-03,824417,554242,Edwin Moscoso
2026-07-03,824498,427113,Laz Diaz
2026-07-03,824659,483564,Dan Bellino
2026-07-03,824904,623946,Malachi Moore
2026-07-03,824982,427128,Rob Drake
2026-07-03,825062,482663,David Rackley
2026-07-04,822716,427129,Bruce Dreckman
2026-07-04,822882,639723,Brennan Miller
2026-07-04,823118,511890,Quinn Wolcott
2026-07-04,823526,428442,James Hoye
2026-07-04,823932,503502,Ryan Blakney
2026-07-04,824012,676580,Steven Jaschinski
2026-07-04,824092,623945,Alex MacKay
2026-07-04,824171,605673,Alex Tosi
2026-07-04,824334,482608,Scott Barry
2026-07-04,824415,544728,Nic Lentz
2026-07-04,824499,623938,Erich Bacchus
2026-07-04,824658,483919,Mark Ripperger
2026-07-04,824903,427315,Alfonso Márquez
2026-07-04,824983,490319,Jordan Baker
2026-07-04,825063,427197,Chris Guccione
2026-07-05,822715,427533,Mark Wegner
2026-07-05,822879,483630,John Tumpane
2026-07-05,823117,665298,Dexter Kelley
2026-07-05,823525,503493,Sean Barber
2026-07-05,823931,521051,Nick Mahrley
2026-07-05,824010,605672,Jeremie Rehak
2026-07-05,824091,577468,Roberto Ortiz
2026-07-05,824172,484183,Cory Blaser
2026-07-05,824333,665297,Tom Hanahan
2026-07-05,824413,427537,Hunter Wendelstedt
2026-07-05,824497,427366,Brian O'Nora
2026-07-05,824656,665576,Brock Ballou
2026-07-05,824902,482631,Mike Estabrook
2026-07-05,824980,608093,Junior Valentine
2026-07-05,825061,598411,Nestor Ceja
2026-07-06,822712,605670,Dan Merzel
2026-07-06,822958,621660,Emil Jimenez
2026-07-06,823036,664263,Edwin Jimenez
2026-07-06,823205,658536,Austin Jones
2026-07-06,823282,605674,Ryan Wills
2026-07-06,823930,427248,Dan Iassogna
2026-07-06,824089,484198,Alan Porter
2026-07-06,824900,483561,Lance Barrett
2026-07-07,822713,575629,Shane Livensparger
2026-07-07,822881,489985,Chad Whitson
2026-07-07,822956,573597,Gabe Morales
2026-07-07,823035,503077,Adam Hamari
2026-07-07,823062,623949,Clint Vondrak
2026-07-07,823203,427128,Rob Drake
2026-07-07,823280,427013,Lance Barksdale
2026-07-07,823361,483569,Vic Carapazza
2026-07-07,823607,427292,Ron Kulpa
2026-07-07,823687,427243,Marvin Hudson
2026-07-07,823847,503490,Chris Segal
2026-07-07,823929,644760,Adam Beck
2026-07-07,824254,427554,Jim Wolf
2026-07-07,824495,623946,Malachi Moore
2026-07-07,824579,605671,Charlie Ramos
2026-07-07,824820,594151,Ramon De Jesus
2026-07-08,822710,483919,Mark Ripperger
2026-07-08,822880,431232,Chad Fairchild
2026-07-08,822957,427139,Doug Eddings
2026-07-08,823032,668921,Jen Pawol
2026-07-08,823202,521889,Stu Scheurwater
2026-07-08,823279,691042,Willie Traynor
2026-07-08,823360,554242,Edwin Moscoso
2026-07-08,823605,658325,Tyler Jones
2026-07-08,823684,596809,Ryan Additon
2026-07-08,823848,427113,Laz Diaz
2026-07-08,823928,676580,Steven Jaschinski
2026-07-08,824253,623945,Alex MacKay
2026-07-08,824496,427315,Alfonso Márquez
2026-07-08,824578,482663,David Rackley
2026-07-08,824815,482641,Adrian Johnson
2026-07-09,822877,427344,Bill Miller
2026-07-09,822954,483912,Mike Muchlinski
2026-07-09,823034,429805,Todd Tichenor
2026-07-09,823201,608093,Junior Valentine
2026-07-09,823277,504381,Will Little
2026-07-09,823359,544728,Nic Lentz
2026-07-09,823606,484499,Manny Gonzalez
2026-07-09,823683,503502,Ryan Blakney
2026-07-09,823846,623938,Erich Bacchus
2026-07-09,824251,577468,Roberto Ortiz
2026-07-09,824494,482631,Mike Estabrook
2026-07-09,824577,427197,Chris Guccione
2026-07-09,824816,607884,Paul Clemons
2026-07-10,822709,598411,Nestor Ceja
2026-07-10,822878,511890,Quinn Wolcott
2026-07-10,822955,665297,Tom Hanahan
2026-07-10,823033,605672,Jeremie Rehak
2026-07-10,823200,605674,Ryan Wills
2026-07-10,823278,623949,Clint Vondrak
2026-07-10,823604,484198,Alan Porter
2026-07-10,823685,427366,Brian O'Nora
2026-07-10,823845,665281,Brian Walsh
2026-07-10,823927,658536,Austin Jones
2026-07-10,824252,427537,Hunter Wendelstedt
2026-07-10,824493,427554,Jim Wolf
2026-07-10,824575,621660,Emil Jimenez
2026-07-10,824817,521051,Nick Mahrley
2026-07-11,822711,605671,Charlie Ramos
2026-07-11,822875,594151,Ramon De Jesus
2026-07-11,822953,427292,Ron Kulpa
2026-07-11,823030,427248,Dan Iassogna
2026-07-11,823198,427013,Lance Barksdale
2026-07-11,823276,503077,Adam Hamari
2026-07-11,823356,623946,Malachi Moore
2026-07-11,823357,483561,Lance Barrett
2026-07-11,823603,665576,Brock Ballou
2026-07-11,823682,503490,Chris Segal
2026-07-11,823844,489985,Chad Whitson
2026-07-11,823926,427128,Rob Drake
2026-07-11,824249,483569,Vic Carapazza
2026-07-11,824492,605670,Dan Merzel
2026-07-11,824576,573597,Gabe Morales
2026-07-11,824813,427243,Marvin Hudson
2026-07-12,822708,482663,David Rackley
2026-07-12,822876,482641,Adrian Johnson
2026-07-12,822951,658292,Derek Thomas
2026-07-12,823029,644760,Adam Beck
2026-07-12,823199,691042,Willie Traynor
2026-07-12,823274,668921,Jen Pawol
2026-07-12,823358,427315,Alfonso Márquez
2026-07-12,823602,575629,Shane Livensparger
2026-07-12,823681,427113,Laz Diaz
2026-07-12,823842,431232,Chad Fairchild
2026-07-12,823925,521889,Stu Scheurwater
2026-07-12,824250,554242,Edwin Moscoso
2026-07-12,824491,623945,Alex MacKay
2026-07-12,824574,427139,Doug Eddings
2026-07-12,824814,596809,Ryan Additon
2026-07-16,823440,427248,Dan Iassogna
2026-07-17,822789,482608,Scott Barry
2026-07-17,823115,483919,Mark Ripperger
2026-07-17,823524,608093,Junior Valentine
2026-07-17,823766,521051,Nick Mahrley
2026-07-17,824009,504381,Will Little
2026-07-17,824090,598411,Nestor Ceja
2026-07-17,824170,623938,Erich Bacchus
2026-07-17,824332,596740,Jansen Visconti
2026-07-17,824655,427129,Bruce Dreckman
2026-07-17,824737,483561,Lance Barrett
2026-07-17,824766,482631,Mike Estabrook
2026-07-17,824901,482620,Chris Conroy
2026-07-17,824981,596805,John Libka
2026-07-17,825060,427344,Bill Miller
2026-07-18,822790,484499,Manny Gonzalez
2026-07-18,823116,483564,Dan Bellino
2026-07-18,823441,644760,Adam Beck
2026-07-18,823763,658292,Derek Thomas
2026-07-18,824008,605674,Ryan Wills
2026-07-18,824088,691042,Willie Traynor
2026-07-18,824169,427366,Brian O'Nora
2026-07-18,824331,427164,Andy Fletcher
2026-07-18,824412,427554,Jim Wolf
2026-07-18,824414,577468,Roberto Ortiz
2026-07-18,824657,608158,Nate Tomlinson
2026-07-18,824738,623946,Malachi Moore
2026-07-18,824899,521251,Ben May
2026-07-18,824979,428442,James Hoye
2026-07-18,825059,665281,Brian Walsh
2026-07-19,822786,665297,Tom Hanahan
2026-07-19,823113,665298,Dexter Kelley
2026-07-19,823439,681849,Felix Neon
2026-07-19,823521,490319,Jordan Baker
2026-07-19,823523,427128,Rob Drake
2026-07-19,823764,427243,Marvin Hudson
2026-07-19,824007,427013,Lance Barksdale
2026-07-19,824086,605671,Charlie Ramos
2026-07-19,824168,503490,Chris Segal
2026-07-19,824330,605673,Alex Tosi
2026-07-19,824411,623945,Alex MacKay
2026-07-19,824653,676581,James Jean
2026-07-19,824739,427315,Alfonso Márquez
2026-07-19,824897,639723,Brennan Miller
2026-07-19,824978,658082,Jacob Metz
2026-07-19,825057,658325,Tyler Jones
2026-07-20,822788,483630,John Tumpane
2026-07-20,822874,596809,Ryan Additon
2026-07-20,823112,665302,Dillon Wilson
2026-07-20,823436,427113,Laz Diaz
2026-07-20,823522,607884,Paul Clemons
2026-07-20,823762,484183,Cory Blaser
2026-07-20,824006,575629,Shane Livensparger
2026-07-20,824087,482631,Mike Estabrook
2026-07-20,824167,482666,D.J. Reyburn
2026-07-20,824328,429805,Todd Tichenor
2026-07-20,824410,482663,David Rackley
2026-07-20,824654,503586,Tripp Gibson
2026-07-20,824736,521889,Stu Scheurwater
2026-07-20,824898,483912,Mike Muchlinski
2026-07-20,825058,544728,Nic Lentz
2026-07-21,822787,482620,Chris Conroy
2026-07-21,822871,504381,Will Little
2026-07-21,823114,431232,Chad Fairchild
2026-07-21,823437,623938,Erich Bacchus
2026-07-21,823760,596740,Jansen Visconti
2026-07-21,824005,483919,Mark Ripperger
2026-07-21,824085,483561,Lance Barrett
2026-07-21,824165,503493,Sean Barber
2026-07-21,824329,427129,Bruce Dreckman
2026-07-21,824409,598411,Nestor Ceja
2026-07-21,824652,521051,Nick Mahrley
2026-07-21,824895,621660,Emil Jimenez
2026-07-21,825056,427537,Hunter Wendelstedt
2026-07-22,822784,521251,Ben May
2026-07-22,822873,605674,Ryan Wills
2026-07-22,823110,427344,Bill Miller
2026-07-22,823438,427366,Brian O'Nora
2026-07-22,823518,511890,Quinn Wolcott
2026-07-22,823519,594151,Ramon De Jesus
2026-07-22,823761,427164,Andy Fletcher
2026-07-22,824004,483564,Dan Bellino
2026-07-22,824083,623946,Malachi Moore
2026-07-22,824166,596805,John Libka
2026-07-22,824327,623949,Clint Vondrak
2026-07-22,824408,691042,Willie Traynor
2026-07-22,824650,658292,Derek Thomas
2026-07-22,824732,427128,Rob Drake
2026-07-22,824735,681849,Felix Neon
2026-07-22,824896,573597,Gabe Morales
2026-07-22,825055,483569,Vic Carapazza
2026-07-23,822785,639723,Brennan Miller
2026-07-23,823042,427315,Alfonso Márquez
2026-07-23,824247,503490,Chris Segal
2026-07-23,824406,605671,Charlie Ramos
2026-07-23,824893,427139,Doug Eddings
2026-07-24,822707,490319,Jordan Baker
2026-07-24,822872,427243,Marvin Hudson
2026-07-24,822952,503077,Adam Hamari
2026-07-24,823031,483912,Mike Muchlinski
2026-07-24,823196,554242,Edwin Moscoso
2026-07-24,823352,605673,Alex Tosi
2026-07-24,823434,483630,John Tumpane
2026-07-24,823601,482631,Mike Estabrook
2026-07-24,823680,489985,Chad Whitson
2026-07-24,823759,482663,David Rackley
2026-07-24,823843,427013,Lance Barksdale
2026-07-24,824248,427113,Laz Diaz
2026-07-24,824573,665298,Dexter Kelley
2026-07-24,824733,482641,Adrian Johnson
2026-07-24,824812,428442,James Hoye
2026-07-25,822704,521889,Stu Scheurwater
2026-07-25,822869,503586,Tripp Gibson
2026-07-25,822948,429805,Todd Tichenor
2026-07-25,823027,621660,Emil Jimenez
2026-07-25,823197,544728,Nic Lentz
2026-07-25,823355,484183,Cory Blaser
2026-07-25,823435,482620,Chris Conroy
2026-07-25,823600,483561,Lance Barrett
2026-07-25,823679,665302,Dillon Wilson
2026-07-25,823758,598411,Nestor Ceja
2026-07-25,823841,596809,Ryan Additon
2026-07-25,824244,623938,Erich Bacchus
2026-07-25,824571,575629,Shane Livensparger
2026-07-25,824734,607884,Paul Clemons
2026-07-25,824811,482666,D.J. Reyburn
2026-07-26,822706,605670,Dan Merzel
2026-07-26,822870,521051,Nick Mahrley
2026-07-26,822950,658325,Tyler Jones
2026-07-26,823028,573597,Gabe Morales
2026-07-26,823194,427537,Hunter Wendelstedt
2026-07-26,823354,596740,Jansen Visconti
2026-07-26,823433,521251,Ben May
2026-07-26,823599,623946,Malachi Moore
2026-07-26,823678,431232,Chad Fairchild
2026-07-26,823755,691042,Willie Traynor
2026-07-26,823840,504381,Will Little
2026-07-26,824246,427366,Brian O'Nora
2026-07-26,824572,483919,Mark Ripperger
2026-07-26,824730,511890,Quinn Wolcott
2026-07-26,824810,503493,Sean Barber
2026-07-27,822705,605674,Ryan Wills
2026-07-27,822868,658292,Derek Thomas
2026-07-27,823025,623949,Clint Vondrak
2026-07-27,823195,427139,Doug Eddings
2026-07-27,823353,639723,Brennan Miller
2026-07-27,823597,427292,Ron Kulpa
2026-07-27,823839,483564,Dan Bellino
2026-07-27,824001,427197,Chris Guccione
2026-07-27,824245,427344,Bill Miller
2026-07-27,824570,484198,Alan Porter
2026-07-27,824977,547380,Carlos Torres
2026-07-28,822703,485856,Jonathan Parra
2026-07-28,822949,427128,Rob Drake
2026-07-28,823026,503077,Adam Hamari
2026-07-28,823193,483912,Mike Muchlinski
2026-07-28,823275,605672,Jeremie Rehak
2026-07-28,823350,545402,John Bacon
2026-07-28,823676,427243,Marvin Hudson
2026-07-28,823838,665298,Dexter Kelley
2026-07-28,823923,483569,Vic Carapazza
2026-07-28,824003,598411,Nestor Ceja
2026-07-28,824243,489985,Chad Whitson
2026-07-28,824489,482631,Mike Estabrook
2026-07-28,824490,427315,Alfonso Márquez
2026-07-28,824569,577468,Roberto Ortiz
2026-07-28,824976,427533,Mark Wegner
2026-07-29,822702,427013,Lance Barksdale
2026-07-29,822947,490319,Jordan Baker
2026-07-29,823022,429805,Todd Tichenor
2026-07-29,823192,621660,Emil Jimenez
2026-07-29,823273,427248,Dan Iassogna
2026-07-29,823351,482620,Chris Conroy
2026-07-29,823596,482608,Scott Barry
2026-07-29,823598,484499,Manny Gonzalez
2026-07-29,823677,503586,Tripp Gibson
2026-07-29,823837,575629,Shane Livensparger
2026-07-29,823924,554242,Edwin Moscoso
2026-07-29,824002,658082,Jacob Metz
2026-07-29,824242,665281,Brian Walsh
2026-07-29,824487,483561,Lance Barrett
2026-07-29,824567,427554,Jim Wolf
2026-07-29,824973,427129,Bruce Dreckman
2026-07-30,822946,521889,Stu Scheurwater
2026-07-30,823023,658325,Tyler Jones
2026-07-30,823271,691042,Willie Traynor
2026-07-30,823595,521251,Ben May
2026-07-30,823674,521051,Nick Mahrley
2026-07-30,823921,544728,Nic Lentz
2026-07-30,824488,605670,Dan Merzel
2026-07-30,824568,623945,Alex MacKay
2026-07-30,824894,431232,Chad Fairchild
2026-07-30,824974,608158,Nate Tomlinson
2026-07-31,822782,608093,Junior Valentine
2026-07-31,822945,623946,Malachi Moore
2026-07-31,823111,484198,Alan Porter
2026-07-31,823272,427197,Chris Guccione
2026-07-31,823593,639723,Brennan Miller
2026-07-31,823922,573597,Gabe Morales
2026-07-31,823999,547380,Carlos Torres
2026-07-31,824164,623949,Clint Vondrak
2026-07-31,824325,427537,Hunter Wendelstedt
2026-07-31,824407,504381,Will Little
2026-07-31,824486,483564,Dan Bellino
2026-07-31,824651,665297,Tom Hanahan
2026-07-31,824809,658292,Derek Thomas
2026-07-31,824892,427344,Bill Miller
2026-07-31,824975,644760,Adam Beck
2026-08-01,822781,427128,Rob Drake
2026-08-01,822944,427315,Alfonso Márquez
2026-08-01,823109,577468,Roberto Ortiz
2026-08-01,823269,598411,Nestor Ceja
2026-08-01,823594,665576,Brock Ballou
2026-08-01,823920,427139,Doug Eddings
2026-08-01,824000,427533,Mark Wegner
2026-08-01,824162,503077,Adam Hamari
2026-08-01,824326,483569,Vic Carapazza
2026-08-01,824405,605674,Ryan Wills
2026-08-01,824485,665298,Dexter Kelley
2026-08-01,824649,427292,Ron Kulpa
2026-08-01,824808,427243,Marvin Hudson
2026-08-01,824890,545402,John Bacon
2026-08-01,824972,665299,Louie Krupa
2026-08-02,822783,490319,Jordan Baker
2026-08-02,822943,482631,Mike Estabrook
2026-08-02,823107,427554,Jim Wolf
2026-08-02,823270,483630,John Tumpane
2026-08-02,823592,482620,Chris Conroy
2026-08-02,823919,483912,Mike Muchlinski
2026-08-02,823996,676580,Steven Jaschinski
2026-08-02,824163,429805,Todd Tichenor
2026-08-02,824323,554242,Edwin Moscoso
2026-08-02,824404,485856,Jonathan Parra
2026-08-02,824483,658082,Jacob Metz
2026-08-02,824648,482608,Scott Barry
2026-08-02,824807,503586,Tripp Gibson
2026-08-02,824891,665281,Brian Walsh
2026-08-02,824971,605672,Jeremie Rehak
2026-08-03,822867,427248,Dan Iassogna
2026-08-03,823431,484499,Manny Gonzalez
2026-08-03,823520,427164,Andy Fletcher
2026-08-03,823757,596805,John Libka
2026-08-03,824160,621660,Emil Jimenez
2026-08-03,824324,623945,Alex MacKay
2026-08-03,824647,503490,Chris Segal
2026-08-03,825095,594151,Ramon De Jesus
2026-08-04,822865,482641,Adrian Johnson
2026-08-04,823108,608158,Nate Tomlinson
2026-08-04,823432,665297,Tom Hanahan
2026-08-04,823517,605673,Alex Tosi
2026-08-04,823756,428442,James Hoye
2026-08-04,824084,691042,Willie Traynor
2026-08-04,824161,573597,Gabe Morales
2026-08-04,824321,484198,Alan Porter
2026-08-04,824403,431232,Chad Fairchild
2026-08-04,824484,427013,Lance Barksdale
2026-08-04,824645,427113,Laz Diaz
2026-08-04,824731,639723,Brennan Miller
2026-08-04,824805,605670,Dan Merzel
2026-08-04,824888,658325,Tyler Jones
2026-08-04,825054,607884,Paul Clemons
2026-08-05,822866,665299,Louie Krupa
2026-08-05,823106,547380,Carlos Torres
2026-08-05,823429,427292,Ron Kulpa
2026-08-05,823516,484183,Cory Blaser
2026-08-05,823753,482666,D.J. Reyburn
2026-08-05,824082,427197,Chris Guccione
2026-08-05,824158,483912,Mike Muchlinski
2026-08-05,824322,577468,Roberto Ortiz
2026-08-05,824402,489985,Chad Whitson
2026-08-05,824482,504381,Will Little
2026-08-05,824646,623938,Erich Bacchus
2026-08-05,824728,665576,Brock Ballou
2026-08-05,824806,483564,Dan Bellino
2026-08-05,824889,623949,Clint Vondrak
2026-08-05,825052,676581,James Jean
2026-08-06,823105,427533,Mark Wegner
2026-08-06,823430,482608,Scott Barry
2026-08-06,823754,503493,Sean Barber
2026-08-06,824080,605671,Charlie Ramos
2026-08-06,824401,545402,John Bacon
2026-08-06,824481,596809,Ryan Additon
2026-08-06,824664,503490,Chris Segal
2026-08-06,824729,482620,Chris Conroy
2026-08-06,824804,658292,Derek Thomas
2026-08-06,824885,503077,Adam Hamari
2026-08-06,825053,511890,Quinn Wolcott
2026-08-07,822699,427113,Laz Diaz
2026-08-07,822863,596805,John Libka
2026-08-07,823024,596740,Jansen Visconti
2026-08-07,823103,427139,Doug Eddings
2026-08-07,823191,594151,Ramon De Jesus
2026-08-07,823266,427554,Jim Wolf
2026-08-07,823349,429805,Todd Tichenor
2026-08-07,823428,483630,John Tumpane
2026-08-07,823515,483919,Mark Ripperger
2026-08-07,823750,665281,Brian Walsh
2026-08-07,823836,485856,Jonathan Parra
2026-08-07,824081,644760,Adam Beck
2026-08-07,824566,658536,Austin Jones
2026-08-07,824727,484499,Manny Gonzalez
2026-08-07,825051,427129,Bruce Dreckman
2026-08-08,822701,623938,Erich Bacchus
2026-08-08,822864,428442,James Hoye
2026-08-08,823021,691042,Willie Traynor
2026-08-08,823102,621660,Emil Jimenez
2026-08-08,823188,482641,Adrian Johnson
2026-08-08,823267,623945,Alex MacKay
2026-08-08,823348,658325,Tyler Jones
2026-08-08,823426,639723,Brennan Miller
2026-08-08,823514,605670,Dan Merzel
2026-08-08,823752,431232,Chad Fairchild
2026-08-08,823834,427013,Lance Barksdale
2026-08-08,824079,427248,Dan Iassogna
2026-08-08,824565,427164,Andy Fletcher
2026-08-08,824726,665297,Tom Hanahan
2026-08-08,825049,608158,Nate Tomlinson
2026-08-09,822700,665298,Dexter Kelley
2026-08-09,822862,676581,James Jean
2026-08-09,823020,427197,Chris Guccione
2026-08-09,823104,573597,Gabe Morales
2026-08-09,823190,607884,Paul Clemons
2026-08-09,823268,658082,Jacob Metz
2026-08-09,823345,623949,Clint Vondrak
2026-08-09,823425,665576,Brock Ballou
2026-08-09,823513,483564,Dan Bellino
2026-08-09,823751,489985,Chad Whitson
2026-08-09,823835,504381,Will Little
2026-08-09,824078,482666,D.J. Reyburn
2026-08-09,824564,605673,Alex Tosi
2026-08-09,824724,427292,Ron Kulpa
2026-08-09,825050,547380,Carlos Torres
2026-08-10,822780,605671,Charlie Ramos
2026-08-10,823018,665299,Louie Krupa
2026-08-10,823189,427533,Mark Wegner
2026-08-10,823265,483561,Lance Barrett
2026-08-10,823675,503077,Adam Hamari
2026-08-10,823918,545402,John Bacon
2026-08-10,823998,521051,Nick Mahrley
2026-08-10,824887,484183,Cory Blaser
2026-08-10,824969,511890,Quinn Wolcott
2026-08-10,825048,483912,Mike Muchlinski
2026-08-11,822697,596809,Ryan Additon
2026-08-11,822778,598411,Nestor Ceja
2026-08-11,823019,644760,Adam Beck
2026-08-11,823186,676580,Steven Jaschinski
2026-08-11,823264,623946,Malachi Moore
2026-08-11,823512,521889,Stu Scheurwater
2026-08-11,823673,429805,Todd Tichenor
2026-08-11,823832,544728,Nic Lentz
2026-08-11,823917,665281,Brian Walsh
2026-08-11,823997,658536,Austin Jones
2026-08-11,824240,503493,Sean Barber
2026-08-11,824563,577468,Roberto Ortiz
2026-08-11,824886,596740,Jansen Visconti
2026-08-11,824970,594151,Ramon De Jesus
2026-08-11,825046,427139,Doug Eddings
2026-08-12,822698,485856,Jonathan Parra
2026-08-12,822779,691042,Willie Traynor
2026-08-12,823017,427248,Dan Iassogna
2026-08-12,823187,608158,Nate Tomlinson
2026-08-12,823263,427315,Alfonso Márquez
2026-08-12,823511,608093,Junior Valentine
2026-08-12,823672,658325,Tyler Jones
2026-08-12,823833,427537,Hunter Wendelstedt
2026-08-12,823916,427344,Bill Miller
2026-08-12,823994,503586,Tripp Gibson
2026-08-12,824241,596805,John Libka
2026-08-12,824562,427554,Jim Wolf
2026-08-12,824883,427164,Andy Fletcher
2026-08-12,824967,482641,Adrian Johnson
2026-08-12,825047,621660,Emil Jimenez
2026-08-13,822696,427013,Lance Barksdale
2026-08-13,822776,427197,Chris Guccione
2026-08-13,823508,427128,Rob Drake
2026-08-13,823669,427129,Bruce Dreckman
2026-08-13,823829,665576,Brock Ballou
2026-08-13,823915,573597,Gabe Morales
2026-08-13,823995,427243,Marvin Hudson
2026-08-13,824238,428442,James Hoye
2026-08-13,824561,484198,Alan Porter
2026-08-14,822777,483569,Vic Carapazza
2026-08-14,822942,490319,Jordan Baker
2026-08-14,823185,483561,Lance Barrett
2026-08-14,823346,605674,Ryan Wills
2026-08-14,823591,605671,Charlie Ramos
2026-08-14,823913,483912,Mike Muchlinski
2026-08-14,823993,665298,Dexter Kelley
2026-08-14,824159,623945,Alex MacKay
2026-08-14,824237,482666,D.J. Reyburn
2026-08-14,824399,575629,Shane Livensparger
2026-08-14,824479,676581,James Jean
2026-08-14,824643,607884,Paul Clemons
2026-08-14,824882,577468,Roberto Ortiz
2026-08-14,824968,482631,Mike Estabrook
2026-08-15,822775,544728,Nic Lentz
2026-08-15,822941,521889,Stu Scheurwater
2026-08-15,823184,545402,John Bacon
2026-08-15,823347,596809,Ryan Additon
2026-08-15,823588,598411,Nestor Ceja
2026-08-15,823671,605673,Alex Tosi
2026-08-15,823914,427139,Doug Eddings
2026-08-15,823990,511890,Quinn Wolcott
2026-08-15,824157,658536,Austin Jones
2026-08-15,824239,665299,Louie Krupa
2026-08-15,824400,503077,Adam Hamari
2026-08-15,824480,503493,Sean Barber
2026-08-15,824644,427533,Mark Wegner
2026-08-15,824884,427554,Jim Wolf
2026-08-15,824966,658082,Jacob Metz
2026-08-16,822774,427537,Hunter Wendelstedt
2026-08-16,822940,623938,Erich Bacchus
2026-08-16,823182,665281,Brian Walsh
2026-08-16,823344,485856,Jonathan Parra
2026-08-16,823590,691042,Willie Traynor
2026-08-16,823670,484183,Cory Blaser
2026-08-16,823912,621660,Emil Jimenez
2026-08-16,823991,594151,Ramon De Jesus
2026-08-16,824156,503586,Tripp Gibson
2026-08-16,824236,644760,Adam Beck
2026-08-16,824397,429805,Todd Tichenor
2026-08-16,824477,596805,John Libka
2026-08-16,824642,608158,Nate Tomlinson
2026-08-16,824880,664263,Edwin Jimenez
2026-08-16,824965,623946,Malachi Moore
2026-08-17,822939,681849,Felix Neon
2026-08-17,823343,521251,Ben May
2026-08-17,823427,658325,Tyler Jones
2026-08-17,823589,503490,Chris Segal
2026-08-17,823668,427129,Bruce Dreckman
2026-08-17,824077,596740,Jansen Visconti
2026-08-17,824320,483919,Mark Ripperger
2026-08-17,824478,544728,Nic Lentz
2026-08-17,824514,483569,Vic Carapazza
2026-08-17,824641,482608,Scott Barry
2026-08-17,824725,427248,Dan Iassogna
2026-08-18,822859,431232,Chad Fairchild
2026-08-18,822938,428442,James Hoye
2026-08-18,823341,483630,John Tumpane
2026-08-18,823423,575629,Shane Livensparger
2026-08-18,823586,427113,Laz Diaz
2026-08-18,823667,427533,Mark Wegner
2026-08-18,823749,482641,Adrian Johnson
2026-08-18,824075,427164,Andy Fletcher
2026-08-18,824154,427315,Alfonso Márquez
2026-08-18,824319,503077,Adam Hamari
2026-08-18,824398,490319,Jordan Baker
2026-08-18,824475,665576,Brock Ballou
2026-08-18,824639,484499,Manny Gonzalez
2026-08-18,824723,482666,D.J. Reyburn
2026-08-18,824803,504381,Will Little
2026-08-23,822856,605673,Alex Tosi
2026-08-23,823099,521251,Ben May
2026-08-23,823258,427344,Bill Miller
2026-08-23,823421,427113,Laz Diaz
2026-08-23,823507,665299,Louie Krupa
2026-08-23,823745,503077,Adam Hamari
2026-08-23,823827,521889,Stu Scheurwater
2026-08-23,823909,482631,Mike Estabrook
2026-08-23,824071,665297,Tom Hanahan
2026-08-23,824150,605674,Ryan Wills
2026-08-23,824315,658082,Jacob Metz
2026-08-23,824558,665298,Dexter Kelley
2026-08-23,824720,676581,James Jean
2026-08-23,824799,554242,Edwin Moscoso
2026-08-23,825043,575629,Shane Livensparger
